symbol	ensembl_gene_id	endpoint_role
PARPBP	ENSG00000185480	target
ZNF33A	ENSG00000189180	target
ARHGAP11A	ENSG00000198826	target
NDUFC2	ENSG00000151366	target
RNASEH2B	ENSG00000136104	target
PDGFA	ENSG00000197461	target
LTBP4	ENSG00000090006	target
KANK1	ENSG00000107104	target
NAT9	ENSG00000109065	target
FAM210B	ENSG00000124098	target
RELCH	ENSG00000134444	target
IL6	ENSG00000136244	target
NFKBID	ENSG00000167604	target
PARP10	ENSG00000178685	target
LIMK2	ENSG00000182541	target
TMEM216	ENSG00000187049	target
DCUN1D3	ENSG00000188215	target
MAFG	ENSG00000197063	target
ATP10A	ENSG00000206190	target
FBXO42	ENSG00000037637	target
CASP9	ENSG00000132906	target
HIRIP3	ENSG00000149929	target
METTL17	ENSG00000165792	target
ABHD14A	ENSG00000248487	target
ADRB2	ENSG00000169252	target
DNAJB1	ENSG00000132002	target
RAD54L	ENSG00000085999	target
SUPT20H	ENSG00000102710	target
LNPEP	ENSG00000113441	target
C1RL	ENSG00000139178	target
CDPF1	ENSG00000205643	target
PELI2	ENSG00000139946	target
HGH1	ENSG00000235173	target
SPPL2B	ENSG00000005206	target
GLT8D1	ENSG00000016864	target
DNAJC10	ENSG00000077232	target
KIF9	ENSG00000088727	target
DZANK1	ENSG00000089091	target
TASP1	ENSG00000089123	target
MCAT	ENSG00000100294	target
RPGRIP1L	ENSG00000103494	target
C19orf44	ENSG00000105072	target
WDR35	ENSG00000118965	target
B9D2	ENSG00000123810	target
CCDC32	ENSG00000128891	target
ARMC9	ENSG00000135931	target
IRAK1BP1	ENSG00000146243	target
PACRGL	ENSG00000163138	target
GLB1L	ENSG00000163521	target
FAM204A	ENSG00000165669	target
MORN4	ENSG00000171160	target
IFT140	ENSG00000187535	target
TMEM231	ENSG00000205084	target
C2orf81	ENSG00000284308	target
PCSK5	ENSG00000099139	target
EMC2	ENSG00000104412	target
SP4	ENSG00000105866	target
SH3PXD2A	ENSG00000107957	target
PNPLA7	ENSG00000130653	target
P3H4	ENSG00000141696	target
AZIN2	ENSG00000142920	target
UBASH3A	ENSG00000160185	target
MACIR	ENSG00000181751	target
DENND1B	ENSG00000213047	target
DCUN1D1	ENSG00000043093	target
SUPT16H	ENSG00000092201	target
PMPCB	ENSG00000105819	target
ECT2	ENSG00000114346	target
STXBP3	ENSG00000116266	target
COPS5	ENSG00000121022	target
SMUG1	ENSG00000123415	target
CHCHD5	ENSG00000125611	target
WDR24	ENSG00000127580	target
LLGL1	ENSG00000131899	target
MED8	ENSG00000159479	target
PRMT9	ENSG00000164169	target
KCTD6	ENSG00000168301	target
GON7	ENSG00000170270	target
ESCO2	ENSG00000171320	target
ZNRD2	ENSG00000173465	target
CKAP5	ENSG00000175216	target
PTPN2	ENSG00000175354	target
SWI5	ENSG00000175854	target
C8orf33	ENSG00000182307	target
WDR37	ENSG00000047056	target
MCUR1	ENSG00000050393	target
OAT	ENSG00000065154	target
GBA2	ENSG00000070610	target
POLE2	ENSG00000100479	target
RFXAP	ENSG00000133111	target
PDSS1	ENSG00000148459	target
PSMG3	ENSG00000157778	target
CFAP97	ENSG00000164323	target
MELK	ENSG00000165304	target
POLL	ENSG00000166169	target
C11orf80	ENSG00000173715	target
THAP6	ENSG00000174796	target
FBXW8	ENSG00000174989	target
SPRYD4	ENSG00000176422	target
ZFP1	ENSG00000184517	target
KRT10	ENSG00000186395	target
NIF3L1	ENSG00000196290	target
SELENOM	ENSG00000198832	target
CCDC152	ENSG00000198865	target
RNF103	ENSG00000239305	target
SNF8	ENSG00000159210	target
IBTK	ENSG00000005700	target
GTF2IRD1	ENSG00000006704	target
CLCN6	ENSG00000011021	target
SLC39A14	ENSG00000104635	target
GPR63	ENSG00000112218	target
ETV3	ENSG00000117036	target
C4BPB	ENSG00000123843	target
CCR7	ENSG00000126353	target
EIF2AK4	ENSG00000128829	target
STARD8	ENSG00000130052	target
THEM4	ENSG00000159445	target
PIGO	ENSG00000165282	target
PYM1	ENSG00000170473	target
CSF1	ENSG00000184371	target
IRS2	ENSG00000185950	target
ZBED5	ENSG00000236287	target
KIF11	ENSG00000138160	target
KIF2C	ENSG00000142945	target
PRDX3	ENSG00000165672	target
BUB1	ENSG00000169679	target
ZNF836	ENSG00000196267	target
ARL5A	ENSG00000162980	target
RAC1	ENSG00000136238	target
SMAD1	ENSG00000170365	target
C4orf46	ENSG00000205208	target
ZNF76	ENSG00000065029	target
ZDHHC8	ENSG00000099904	target
GMEB2	ENSG00000101216	target
WDR91	ENSG00000105875	target
APBB3	ENSG00000113108	target
NIT2	ENSG00000114021	target
ODF2L	ENSG00000122417	target
SLC66A2	ENSG00000122490	target
BBS7	ENSG00000138686	target
HMG20A	ENSG00000140382	target
DUSP11	ENSG00000144048	target
NRBF2	ENSG00000148572	target
ZNF333	ENSG00000160961	target
CCDC138	ENSG00000163006	target
SLC4A2	ENSG00000164889	target
MAP3K2	ENSG00000169967	target
PITPNA	ENSG00000174238	target
PDXDC1	ENSG00000179889	target
S100A13	ENSG00000189171	target
SLC29A3	ENSG00000198246	target
DUSP14	ENSG00000276023	target
COPS7A	ENSG00000111652	target
TROAP	ENSG00000135451	target
GPATCH8	ENSG00000186566	target
C3orf14	ENSG00000114405	target
BAD	ENSG00000002330	target
ZNF354B	ENSG00000178338	target
KNSTRN	ENSG00000128944	target
TICRR	ENSG00000140534	target
INTS12	ENSG00000138785	target
PELI3	ENSG00000174516	target
TRIP6	ENSG00000087077	target
ENG	ENSG00000106991	target
SUGP2	ENSG00000064607	target
HNRNPC	ENSG00000092199	target
ERICH1	ENSG00000104714	target
SPSB2	ENSG00000111671	target
FCF1	ENSG00000119616	target
FAM98A	ENSG00000119812	target
PSMG2	ENSG00000128789	target
ZNF692	ENSG00000171163	target
HCCS	ENSG00000004961	target
EXPH5	ENSG00000110723	target
RIDA	ENSG00000132541	target
IL1RN	ENSG00000136689	target
INTS7	ENSG00000143493	target
SPRY1	ENSG00000164056	target
NRROS	ENSG00000174004	target
MFSD4A	ENSG00000174514	target
EID2B	ENSG00000176401	target
HDAC3	ENSG00000171720	target
DEDD2	ENSG00000160570	target
PET117	ENSG00000232838	target
NSA2	ENSG00000164346	target
CD99L2	ENSG00000102181	target
KLHL7	ENSG00000122550	target
MAP4K3	ENSG00000011566	target
AEBP1	ENSG00000106624	target
GGT7	ENSG00000131067	target
SIDT2	ENSG00000149577	target
B3GNT2	ENSG00000170340	target
LACC1	ENSG00000179630	target
MEIS1	ENSG00000143995	target
DGKQ	ENSG00000145214	target
ZNF572	ENSG00000180938	target
LDOC1	ENSG00000182195	target
HSD17B10	ENSG00000072506	target
LIMK1	ENSG00000106683	target
TMEM163	ENSG00000152128	target
CACNA2D4	ENSG00000151062	target
CX3CR1	ENSG00000168329	target
ARFGAP1	ENSG00000101199	target
ST6GALNAC4	ENSG00000136840	target
SMAD2	ENSG00000175387	target
MAD2L2	ENSG00000116670	target
ZBTB26	ENSG00000171448	target
FAM217B	ENSG00000196227	target
COASY	ENSG00000068120	target
SNRNP70	ENSG00000104852	target
SGTA	ENSG00000104969	target
TIMM50	ENSG00000105197	target
MTFR2	ENSG00000146410	target
ABRAXAS1	ENSG00000163322	target
PCYT2	ENSG00000185813	target
ADIPOR2	ENSG00000006831	target
ST7L	ENSG00000007341	target
DNASE1L1	ENSG00000013563	target
SH3YL1	ENSG00000035115	target
CDC5L	ENSG00000096401	target
STS	ENSG00000101846	target
TASL	ENSG00000120280	target
KBTBD7	ENSG00000120696	target
USP45	ENSG00000123552	target
AKAP9	ENSG00000127914	target
HSPBP1	ENSG00000133265	target
TAPBPL	ENSG00000139192	target
SPATA5	ENSG00000145375	target
TERF1	ENSG00000147601	target
CNNM2	ENSG00000148842	target
AASDH	ENSG00000157426	target
CZIB	ENSG00000162384	target
PDHB	ENSG00000168291	target
TAPT1	ENSG00000169762	target
BTD	ENSG00000169814	target
THAP2	ENSG00000173451	target
SWSAP1	ENSG00000173928	target
GLMN	ENSG00000174842	target
SLC35A4	ENSG00000176087	target
SELENOT	ENSG00000198843	target
EFCAB2	ENSG00000203666	target
CHIC1	ENSG00000204116	target
RXRB	ENSG00000204231	target
C6orf226	ENSG00000221821	target
ZCCHC3	ENSG00000247315	target
RGS2	ENSG00000116741	target
NPL	ENSG00000135838	target
GBGT1	ENSG00000148288	target
AKTIP	ENSG00000166971	target
NUDT16	ENSG00000198585	target
HSD17B14	ENSG00000087076	target
MRGBP	ENSG00000101189	target
FKBP8	ENSG00000105701	target
ZBTB45	ENSG00000119574	target
MMACHC	ENSG00000132763	target
ST8SIA6	ENSG00000148488	target
ATMIN	ENSG00000166454	target
SLC35E3	ENSG00000175782	target
PPP1R11	ENSG00000204619	target
FZR1	ENSG00000105325	target
EGR2	ENSG00000122877	target
PRPF38B	ENSG00000134186	target
MYCBPAP	ENSG00000136449	target
PRCP	ENSG00000137509	target
RAD21	ENSG00000164754	target
PWWP2A	ENSG00000170234	target
GTSF1	ENSG00000170627	target
ZNF575	ENSG00000176472	target
GLI4	ENSG00000250571	target
SP100	ENSG00000067066	target
TRIM25	ENSG00000121060	target
LGALS9	ENSG00000168961	target
IST1	ENSG00000182149	target
TEPSIN	ENSG00000167302	target
NR4A3	ENSG00000119508	target
FAM43A	ENSG00000185112	target
SCML1	ENSG00000047634	target
HEATR6	ENSG00000068097	target
SCARB1	ENSG00000073060	target
PDE8A	ENSG00000073417	target
TGDS	ENSG00000088451	target
ZNF184	ENSG00000096654	target
KIAA0586	ENSG00000100578	target
CD79A	ENSG00000105369	target
HOXB6	ENSG00000108511	target
INPP4B	ENSG00000109452	target
GALNT7	ENSG00000109586	target
SIAE	ENSG00000110013	target
NCOA7	ENSG00000111912	target
CILK1	ENSG00000112144	target
PRSS16	ENSG00000112812	target
TLX2	ENSG00000115297	target
FANCL	ENSG00000115392	target
TMEM131L	ENSG00000121210	target
TSHZ3	ENSG00000121297	target
POLK	ENSG00000122008	target
ZNF45	ENSG00000124459	target
COX7C	ENSG00000127184	target
POR	ENSG00000127948	target
PARP2	ENSG00000129484	target
MAP7D3	ENSG00000129680	target
LDLR	ENSG00000130164	target
ZNF227	ENSG00000131115	target
HAUS8	ENSG00000131351	target
SBF2	ENSG00000133812	target
KCTD3	ENSG00000136636	target
DBR1	ENSG00000138231	target
MORN3	ENSG00000139714	target
TPM1	ENSG00000140416	target
LMTK3	ENSG00000142235	target
ACKR3	ENSG00000144476	target
LRIG1	ENSG00000144749	target
BTF3	ENSG00000145741	target
KLHL3	ENSG00000146021	target
RAB19	ENSG00000146955	target
GOLGA7	ENSG00000147533	target
COMMD3	ENSG00000148444	target
AP1S3	ENSG00000152056	target
CFAP418	ENSG00000156172	target
VPS26C	ENSG00000157538	target
EDA	ENSG00000158813	target
IL6R	ENSG00000160712	target
ZNF326	ENSG00000162664	target
NBPF20	ENSG00000162825	target
ACP6	ENSG00000162836	target
F2RL1	ENSG00000164251	target
FAAH2	ENSG00000165591	target
HDGFL3	ENSG00000166503	target
GOLGA2	ENSG00000167110	target
GSDMA	ENSG00000167914	target
RAB31	ENSG00000168461	target
WNT10B	ENSG00000169884	target
KCNG3	ENSG00000171126	target
LPAR3	ENSG00000171517	target
C3AR1	ENSG00000171860	target
KLHL6	ENSG00000172578	target
FUT10	ENSG00000172728	target
TLR1	ENSG00000174125	target
LARP7	ENSG00000174720	target
CHST2	ENSG00000175040	target
SFN	ENSG00000175793	target
SPHK1	ENSG00000176170	target
IRX5	ENSG00000176842	target
GP5	ENSG00000178732	target
OAF	ENSG00000184232	target
THAP7	ENSG00000184436	target
RBM11	ENSG00000185272	target
NAP1L2	ENSG00000186462	target
FOXD2	ENSG00000186564	target
NCR3LG1	ENSG00000188211	target
SLC4A5	ENSG00000188687	target
GAL3ST4	ENSG00000197093	target
PDCD1LG2	ENSG00000197646	target
CCDC180	ENSG00000197816	target
PIM3	ENSG00000198355	target
MT1F	ENSG00000198417	target
ANKRD13B	ENSG00000198720	target
L3MBTL3	ENSG00000198945	target
CARD16	ENSG00000204397	target
ZNF155	ENSG00000204920	target
LTB4R	ENSG00000213903	target
FXYD1	ENSG00000266964	target
C2orf15	ENSG00000273045	target
PRAG1	ENSG00000275342	target
PRXL2A	ENSG00000122378	target
CYP2R1	ENSG00000186104	target
CENPJ	ENSG00000151849	target
KHDRBS1	ENSG00000121774	target
IKZF5	ENSG00000095574	target
RPRD1B	ENSG00000101413	target
PHF12	ENSG00000109118	target
GZMK	ENSG00000113088	target
OGG1	ENSG00000114026	target
ARMC8	ENSG00000114098	target
ATP5F1E	ENSG00000124172	target
ZFP37	ENSG00000136866	target
ZNF189	ENSG00000136870	target
OSBPL11	ENSG00000144909	target
NOTCH1	ENSG00000148400	target
ZNF276	ENSG00000158805	target
C2CD3	ENSG00000168014	target
IRF2BP1	ENSG00000170604	target
ZNF584	ENSG00000171574	target
PPT2	ENSG00000221988	target
RGL2	ENSG00000237441	target
MPV17L2	ENSG00000254858	target
CEP95	ENSG00000258890	target
L3MBTL2	ENSG00000100395	target
PPP1R8	ENSG00000117751	target
PLK4	ENSG00000142731	target
ZPR1	ENSG00000109917	target
TTC33	ENSG00000113638	target
NGDN	ENSG00000129460	target
TARS2	ENSG00000143374	target
ZNF221	ENSG00000159905	target
BPNT1	ENSG00000162813	target
RNF25	ENSG00000163481	target
TAF3	ENSG00000165632	target
TRUB2	ENSG00000167112	target
ZNF605	ENSG00000196458	target
ZNF420	ENSG00000197050	target
LCMT1	ENSG00000205629	target
TMEM199	ENSG00000244045	target
ZNF10	ENSG00000256223	target
NHERF2	ENSG00000065054	target
PIP5K1C	ENSG00000186111	target
SF3B6	ENSG00000115128	target
PPP6C	ENSG00000119414	target
LARS1	ENSG00000133706	target
CLTB	ENSG00000175416	target
KTI12	ENSG00000198841	target
GUCY1B1	ENSG00000061918	target
IRAK3	ENSG00000090376	target
FOXRED2	ENSG00000100350	target
COCH	ENSG00000100473	target
PODXL2	ENSG00000114631	target
POMC	ENSG00000115138	target
APOA1	ENSG00000118137	target
CCDC120	ENSG00000147144	target
LONRF3	ENSG00000175556	target
HSF5	ENSG00000176160	target
RNF212	ENSG00000178222	target
ATG9B	ENSG00000181652	target
SHISAL2A	ENSG00000182183	target
TMEM121	ENSG00000184986	target
SEMA4B	ENSG00000185033	target
ACTMAP	ENSG00000188493	target
PLEKHG4	ENSG00000196155	target
ZNF783	ENSG00000204946	target
ZNF879	ENSG00000234284	target
HPS4	ENSG00000100099	target
MPHOSPH8	ENSG00000196199	target
LAMTOR3	ENSG00000109270	target
RBM12B	ENSG00000183808	target
SLC25A29	ENSG00000197119	target
HOXC4	ENSG00000198353	target
EIF4E	ENSG00000151247	target
MVP	ENSG00000013364	target
RBM7	ENSG00000076053	target
WDR47	ENSG00000085433	target
TMEM87A	ENSG00000103978	target
TRIM37	ENSG00000108395	target
ENO3	ENSG00000108515	target
EXOC2	ENSG00000112685	target
LRRC42	ENSG00000116212	target
WRAP73	ENSG00000116213	target
MECR	ENSG00000116353	target
GALE	ENSG00000117308	target
TRIM24	ENSG00000122779	target
CYREN	ENSG00000122783	target
NR4A1	ENSG00000123358	target
C19orf12	ENSG00000131943	target
NUP42	ENSG00000136243	target
CD72	ENSG00000137101	target
BARD1	ENSG00000138376	target
ABHD13	ENSG00000139826	target
SCYL1	ENSG00000142186	target
SNAPIN	ENSG00000143553	target
QDPR	ENSG00000151552	target
FAM168B	ENSG00000152102	target
B4GALT3	ENSG00000158850	target
TSC1	ENSG00000165699	target
XRRA1	ENSG00000166435	target
CTNNB1	ENSG00000168036	target
LSM3	ENSG00000170860	target
TSNARE1	ENSG00000171045	target
RGS19	ENSG00000171700	target
POP7	ENSG00000172336	target
MUS81	ENSG00000172732	target
CEP19	ENSG00000174007	target
PLEKHM3	ENSG00000178385	target
RMI1	ENSG00000178966	target
TOB2	ENSG00000183864	target
DGAT1	ENSG00000185000	target
RAD51D	ENSG00000185379	target
SRSF10	ENSG00000188529	target
MSH5	ENSG00000204410	target
FAM185A	ENSG00000222011	target
ARHGAP11B	ENSG00000285077	target
RNF166	ENSG00000158717	target
MRNIP	ENSG00000161010	target
ZBTB34	ENSG00000177125	target
SIVA1	ENSG00000184990	target
ZKSCAN3	ENSG00000189298	target
SEM1	ENSG00000127922	target
NDUFA10	ENSG00000130414	target
LSM12	ENSG00000161654	target
OPA1	ENSG00000198836	target
MGAT5	ENSG00000152127	target
CTSF	ENSG00000174080	target
PASK	ENSG00000115687	target
TBC1D24	ENSG00000162065	target
IL3	ENSG00000164399	target
TBC1D15	ENSG00000121749	target
REXO1	ENSG00000079313	target
TRAK2	ENSG00000115993	target
RAB22A	ENSG00000124209	target
KIDINS220	ENSG00000134313	target
PSMA5	ENSG00000143106	target
TOMM40L	ENSG00000158882	target
JAGN1	ENSG00000171135	target
SMCR8	ENSG00000176994	target
TSSC4	ENSG00000184281	target
MEAF6	ENSG00000163875	target
GLYR1	ENSG00000140632	target
RNF216	ENSG00000011275	target
B4GALT7	ENSG00000027847	target
KLHL20	ENSG00000076321	target
TPD52	ENSG00000076554	target
SPTLC2	ENSG00000100596	target
MYL9	ENSG00000101335	target
FAM83D	ENSG00000101447	target
NME3	ENSG00000103024	target
PLAT	ENSG00000104368	target
ELF2	ENSG00000109381	target
BIRC2	ENSG00000110330	target
B4GALT2	ENSG00000117411	target
STBD1	ENSG00000118804	target
ACLY	ENSG00000131473	target
PPP1R3D	ENSG00000132825	target
TGFBRAP1	ENSG00000135966	target
NIPSNAP2	ENSG00000146729	target
SPON2	ENSG00000159674	target
SANBR	ENSG00000162929	target
IRGQ	ENSG00000167378	target
PROCA1	ENSG00000167525	target
KCNMB3	ENSG00000171121	target
SLC25A33	ENSG00000171612	target
AFF1	ENSG00000172493	target
MED14	ENSG00000180182	target
ANGEL1	ENSG00000013523	target
PIAS1	ENSG00000033800	target
RAD18	ENSG00000070950	target
RAB7A	ENSG00000075785	target
LIPE	ENSG00000079435	target
ORC1	ENSG00000085840	target
TXLNG	ENSG00000086712	target
GTF2H3	ENSG00000111358	target
SLC16A10	ENSG00000112394	target
LIF	ENSG00000128342	target
HILPDA	ENSG00000135245	target
DTL	ENSG00000143476	target
CNOT9	ENSG00000144580	target
ZNF165	ENSG00000197279	target
SNX11	ENSG00000002919	target
HEBP1	ENSG00000013583	target
NAA10	ENSG00000102030	target
VSIR	ENSG00000107738	target
CBX1	ENSG00000108468	target
IFIT2	ENSG00000119922	target
AMN1	ENSG00000151743	target
PPARGC1B	ENSG00000155846	target
MED19	ENSG00000156603	target
TSPAN18	ENSG00000157570	target
BAG5	ENSG00000166170	target
SLFN12	ENSG00000172123	target
NPLOC4	ENSG00000182446	target
PPP1CC	ENSG00000186298	target
FASTKD5	ENSG00000215251	target
PLEKHM1	ENSG00000225190	target
IL4R	ENSG00000077238	target
STX7	ENSG00000079950	target
PUS7L	ENSG00000129317	target
MEAK7	ENSG00000140950	target
HSPBAP1	ENSG00000169087	target
TEDC1	ENSG00000185347	target
CRAT	ENSG00000095321	target
MOGS	ENSG00000115275	target
PIMREG	ENSG00000129195	target
TRIM47	ENSG00000132481	target
MEN1	ENSG00000133895	target
ZFHX3	ENSG00000140836	target
TRIM58	ENSG00000162722	target
INSR	ENSG00000171105	target
IL17RA	ENSG00000177663	target
TEX264	ENSG00000164081	target
TSC2	ENSG00000103197	target
NEK9	ENSG00000119638	target
HELLS	ENSG00000119969	target
NLGN3	ENSG00000196338	target
ZNF461	ENSG00000197808	target
HSD17B11	ENSG00000198189	target
PLA2G4C	ENSG00000105499	target
PPARD	ENSG00000112033	target
PCMTD2	ENSG00000203880	target
XPO1	ENSG00000082898	target
PRELID3B	ENSG00000101166	target
IL5	ENSG00000113525	target
FGF2	ENSG00000138685	target
P2RX7	ENSG00000089041	target
DHX29	ENSG00000067248	target
PPP2CA	ENSG00000113575	target
CCHCR1	ENSG00000204536	target
ZNF629	ENSG00000102870	target
CDH23	ENSG00000107736	target
HIP1	ENSG00000127946	target
UNC45A	ENSG00000140553	target
FGD2	ENSG00000146192	target
RGS12	ENSG00000159788	target
PRKAR2B	ENSG00000005249	target
YAF2	ENSG00000015153	target
EVI5	ENSG00000067208	target
HCN2	ENSG00000099822	target
CPD	ENSG00000108582	target
KL	ENSG00000133116	target
CRTC3	ENSG00000140577	target
NSDHL	ENSG00000147383	target
TRAPPC10	ENSG00000160218	target
NFIA	ENSG00000162599	target
ZCCHC18	ENSG00000166707	target
SPATA3	ENSG00000173699	target
TDRD12	ENSG00000173809	target
ITSN2	ENSG00000198399	target
TMCO3	ENSG00000150403	target
DNAJA2	ENSG00000069345	target
ACOT9	ENSG00000123130	target
SCYL2	ENSG00000136021	target
EDARADD	ENSG00000186197	target
TRIM59	ENSG00000213186	target
CERS5	ENSG00000139624	target
PYHIN1	ENSG00000163564	target
ARAP1	ENSG00000186635	target
NCBP3	ENSG00000074356	target
U2AF2	ENSG00000063244	target
MCM10	ENSG00000065328	target
DNAJB6	ENSG00000105993	target
CRTAM	ENSG00000109943	target
BMS1	ENSG00000165733	target
KLK1	ENSG00000167748	target
KDM4A	ENSG00000066135	target
HYAL2	ENSG00000068001	target
SLC27A5	ENSG00000083807	target
SCAMP1	ENSG00000085365	target
KCNK6	ENSG00000099337	target
PORCN	ENSG00000102312	target
TTC21B	ENSG00000123607	target
NKD1	ENSG00000140807	target
DGKZ	ENSG00000149091	target
FBXL18	ENSG00000155034	target
SETD5	ENSG00000168137	target
GPR34	ENSG00000171659	target
TRMT10C	ENSG00000174173	target
CEP135	ENSG00000174799	target
RWDD4	ENSG00000182552	target
BCR	ENSG00000186716	target
ZNF502	ENSG00000196653	target
INF2	ENSG00000203485	target
NAA80	ENSG00000243477	target
NDUFB11	ENSG00000147123	target
MTG2	ENSG00000101181	target
NDUFS8	ENSG00000110717	target
SLC8B1	ENSG00000089060	target
KLHL29	ENSG00000119771	target
CSNK1G3	ENSG00000151292	target
MKS1	ENSG00000011143	target
MBTD1	ENSG00000011258	target
ATG2B	ENSG00000066739	target
FECH	ENSG00000066926	target
ZXDC	ENSG00000070476	target
METTL2A	ENSG00000087995	target
ZNF343	ENSG00000088876	target
TGM1	ENSG00000092295	target
ST13	ENSG00000100380	target
DICER1	ENSG00000100697	target
RABGGTA	ENSG00000100949	target
CSPP1	ENSG00000104218	target
RAB3A	ENSG00000105649	target
ELL	ENSG00000105656	target
MANBA	ENSG00000109323	target
C11orf58	ENSG00000110696	target
VPS29	ENSG00000111237	target
SAYSD1	ENSG00000112167	target
ORC2	ENSG00000115942	target
ORC4	ENSG00000115947	target
SMG7	ENSG00000116698	target
GLE1	ENSG00000119392	target
PEX16	ENSG00000121680	target
MORF4L2	ENSG00000123562	target
NAPB	ENSG00000125814	target
RLIM	ENSG00000131263	target
OSER1	ENSG00000132823	target
GPALPP1	ENSG00000133114	target
ANKRD16	ENSG00000134461	target
ZC3H10	ENSG00000135482	target
RSAD1	ENSG00000136444	target
TMEM14B	ENSG00000137210	target
CIR1	ENSG00000138433	target
WDR20	ENSG00000140153	target
POGK	ENSG00000143157	target
SNX27	ENSG00000143376	target
SLC25A37	ENSG00000147454	target
TNKS1BP1	ENSG00000149115	target
C7orf31	ENSG00000153790	target
CHD1	ENSG00000153922	target
C9orf85	ENSG00000155621	target
AIFM1	ENSG00000156709	target
FAM81A	ENSG00000157470	target
MPZ	ENSG00000158887	target
POGLUT1	ENSG00000163389	target
CWC22	ENSG00000163510	target
SLC4A1AP	ENSG00000163798	target
UVSSA	ENSG00000163945	target
DNAJB14	ENSG00000164031	target
ANKS6	ENSG00000165138	target
